AppV1 10.423766 6.000000 0.000000 2.000000 0.000000 0.000000
AppV1 20.423772 12.000000 0.000000 52.000000 0.000000 0.000000
AppV1 30.456263 16.000000 0.000000 126.000000 0.000000 0.000000
AppV1 40.948967 20.000000 0.000000 189.000000 0.000000 0.000000
AppV1 50.948971 24.000000 0.000000 269.000000 0.000000 0.000000
AppV1 60.948972 29.000000 0.000000 361.000000 0.000000 0.000000
AppV1 70.948972 30.000000 0.000000 461.000000 0.000000 0.000000
AppV1 80.948973 30.000000 0.000000 551.000000 0.000000 0.000000
AppV1 91.165048 31.000000 0.000000 625.000000 0.000000 0.000000
AppV1 101.165048 35.000000 0.000000 686.000000 0.000000 0.000000
AppV1 111.165048 38.000000 0.000000 746.000000 0.000000 0.000000
AppV1 121.165049 41.000000 0.000000 843.000000 0.000000 0.000000
AppV1 131.323406 44.000000 0.000000 988.000000 0.000000 0.000000
AppV1 141.414372 46.000000 0.000000 1156.000000 0.000000 0.000000
AppV1 151.414376 47.000000 0.000000 1318.000000 6.000000 6.000000
AppV1 161.456258 49.000000 0.000000 1475.000000 16.000000 16.000000
AppV1 171.456259 49.000000 1.000000 1648.000000 28.000000 28.000000
AppV1 181.456260 50.000000 2.000000 1860.000000 47.000000 47.000000
AppV1 191.456262 52.000000 6.000000 2107.000000 54.000000 54.000000
AppV1 201.456265 58.000000 6.000000 2368.000000 81.000000 81.000000
AppV1 211.610597 62.000000 13.000000 2668.000000 94.000000 94.000000
AppV1 221.649641 64.000000 13.000000 2923.000000 104.000000 104.000000
AppV1 231.649647 67.000000 14.000000 3127.000000 104.000000 104.000000
AppV1 241.652422 70.000000 26.000000 3411.000000 113.000000 113.000000
AppV1 251.674865 73.000000 47.000000 3789.000000 121.000000 121.000000
AppV1 261.757379 75.000000 60.000000 4194.000000 151.000000 151.000000
AppV1 271.757381 77.000000 79.000000 4620.000000 180.000000 181.000000
AppV1 281.757381 78.000000 108.000000 5117.000000 208.000000 209.000000
AppV1 291.757391 81.000000 123.000000 5624.000000 259.000000 260.000000
AppV1 301.781843 84.000000 125.000000 6198.000000 299.000000 300.000000
AppV1 311.781845 87.000000 140.000000 6964.000000 354.000000 359.000000
AppV1 321.781849 89.000000 179.000000 7734.000000 418.000000 425.000000
AppV1 331.785056 89.000000 203.000000 8624.000000 453.000000 460.000000
AppV1 341.785062 91.000000 224.000000 9826.000000 495.000000 502.000000
AppV1 351.794263 93.000000 241.000000 11058.000000 545.000000 555.000000
AppV1 361.794267 93.000000 269.000000 12362.000000 602.000000 614.000000
AppV1 371.797547 95.000000 316.000000 13750.000000 651.000000 665.000000
AppV1 381.797550 98.000000 354.000000 15079.000000 695.000000 710.000000
AppV1 391.809935 98.000000 422.000000 16441.000000 753.000000 768.000000
AppV1 401.809946 98.000000 501.000000 17696.000000 809.000000 824.000000
AppV1 411.874843 98.000000 566.000000 19088.000000 867.000000 891.000000
AppV1 421.874848 98.000000 627.000000 20488.000000 930.000000 955.000000
AppV1 431.875015 97.000000 702.000000 22152.000000 1003.000000 1028.000000
AppV1 441.879629 94.000000 776.000000 23660.000000 1073.000000 1107.000000
AppV1 451.887515 96.000000 838.000000 25250.000000 1155.000000 1200.000000
AppV1 461.921385 99.000000 941.000000 26802.000000 1213.000000 1263.000000
