mdaV1 10.423766 0 6 0.000000 0 0 0.000000
mdaV1 10.423766 0 6 0.000000 0 0 0.000000
mdaV1 20.423772 0 11 0.000000 0 1 0.000000
mdaV1 20.423772 0 11 0.000000 0 1 0.000000
mdaV1 30.456263 0 15 0.000000 0 1 0.000000
mdaV1 30.456263 0 15 0.000000 0 1 0.000000
mdaV1 40.948967 0 20 0.000000 0 1 0.000000
mdaV1 40.948967 0 20 0.000000 0 1 0.000000
mdaV1 50.948971 0 24 0.000000 0 1 0.000000
mdaV1 50.948971 0 24 0.000000 0 1 0.000000
mdaV1 60.948972 0 28 0.000000 0 2 0.000000
mdaV1 60.948972 0 28 0.000000 0 2 0.000000
mdaV1 70.948972 0 29 0.000000 0 2 0.000000
mdaV1 70.948972 0 29 0.000000 0 2 0.000000
mdaV1 80.948973 0 29 0.000000 0 2 0.000000
mdaV1 80.948973 0 29 0.000000 0 2 0.000000
mdaV1 91.165048 0 30 0.000000 0 2 0.000000
mdaV1 91.165048 0 30 0.000000 0 2 0.000000
mdaV1 101.165048 0 34 0.000000 0 2 0.000000
mdaV1 101.165048 0 34 0.000000 0 2 0.000000
mdaV1 111.165048 0 37 0.000000 0 2 0.000000
mdaV1 111.165048 0 37 0.000000 0 2 0.000000
mdaV1 121.165049 0 40 0.000000 0 2 0.000000
mdaV1 121.165049 0 40 0.000000 0 2 0.000000
mdaV1 131.323406 0 43 0.000000 0 2 0.000000
mdaV1 131.323406 0 43 0.000000 0 2 0.000000
mdaV1 141.414372 0 45 0.000000 0 3 0.000000
mdaV1 141.414372 0 45 0.000000 0 3 0.000000
mdaV1 151.414376 0 46 0.000000 1 3 5.187081
mdaV1 151.414376 0 46 0.000000 1 3 5.187081
mdaV1 161.456258 0 48 0.000000 1 3 5.187081
mdaV1 161.456258 0 48 0.000000 1 3 5.187081
mdaV1 171.456259 0 48 0.000000 2 3 80.930971
mdaV1 171.456259 0 48 0.000000 2 3 80.930971
mdaV1 181.456260 1 50 132.891430 2 3 80.930971
mdaV1 181.456260 1 50 132.891430 2 3 80.930971
mdaV1 191.456262 2 52 106.309664 2 3 80.930971
mdaV1 191.456262 2 52 106.309664 2 3 80.930971
mdaV1 201.456265 2 58 106.309664 2 3 80.930971
mdaV1 201.456265 2 58 106.309664 2 3 80.930971
mdaV1 211.610597 5 62 132.786159 2 3 80.930971
mdaV1 211.610597 5 62 132.786159 2 3 80.930971
mdaV1 221.649641 5 64 132.786159 2 3 80.930971
mdaV1 221.649641 5 64 132.786159 2 3 80.930971
mdaV1 231.649647 6 66 124.799591 2 4 80.930971
mdaV1 231.649647 6 66 124.799591 2 4 80.930971
mdaV1 241.652422 7 71 141.299313 2 4 80.930971
mdaV1 241.652422 7 71 141.299313 2 4 80.930971
mdaV1 251.674865 12 74 146.802814 2 4 80.930971
mdaV1 251.674865 12 74 146.802814 2 4 80.930971
mdaV1 261.757379 13 76 147.277873 2 4 80.930971
mdaV1 261.757379 13 76 147.277873 2 4 80.930971
mdaV1 271.757381 15 78 156.131683 3 4 66.746913
mdaV1 271.757381 15 78 156.131683 3 4 66.746913
mdaV1 281.757381 16 79 154.178922 3 4 66.746913
mdaV1 281.757381 16 79 154.178922 3 4 66.746913
mdaV1 291.757391 16 82 154.178922 3 4 66.746913
mdaV1 291.757391 16 82 154.178922 3 4 66.746913
mdaV1 301.781843 17 84 150.977655 3 5 66.746913
mdaV1 301.781843 17 84 150.977655 3 5 66.746913
mdaV1 311.781845 20 87 153.286193 4 5 112.141538
mdaV1 311.781845 20 87 153.286193 4 5 112.141538
mdaV1 321.781849 22 89 147.105854 4 5 112.141538
mdaV1 321.781849 22 89 147.105854 4 5 112.141538
mdaV1 331.785056 23 90 144.266362 4 5 112.141538
mdaV1 331.785056 23 90 144.266362 4 5 112.141538
mdaV1 341.785062 25 92 138.275726 4 5 112.141538
mdaV1 341.785062 25 92 138.275726 4 5 112.141538
mdaV1 351.794263 26 95 138.454406 5 5 100.552610
mdaV1 351.794263 26 95 138.454406 5 5 100.552610
mdaV1 361.794267 30 96 134.667453 5 5 100.552610
mdaV1 361.794267 30 96 134.667453 5 5 100.552610
mdaV1 371.797547 35 98 128.128161 5 5 100.552610
mdaV1 371.797547 35 98 128.128161 5 5 100.552610
mdaV1 381.797550 37 101 123.119975 5 5 100.552610
mdaV1 381.797550 37 101 123.119975 5 5 100.552610
mdaV1 391.809935 41 103 122.899313 5 6 100.552610
mdaV1 391.809935 41 103 122.899313 5 6 100.552610
mdaV1 401.809946 47 105 118.028672 5 6 100.552610
mdaV1 401.809946 47 105 118.028672 5 6 100.552610
mdaV1 411.874843 48 106 118.084128 5 6 100.552610
mdaV1 411.874843 48 106 118.084128 5 6 100.552610
mdaV1 421.874848 50 107 123.790282 6 6 87.684212
mdaV1 421.874848 50 107 123.790282 6 6 87.684212
mdaV1 431.875015 51 109 127.507110 6 6 87.684212
mdaV1 431.875015 51 109 127.507110 6 6 87.684212
mdaV1 441.879629 53 110 129.516907 6 6 87.684212
mdaV1 441.879629 53 110 129.516907 6 6 87.684212
mdaV1 451.887515 55 114 132.409078 6 6 87.684212
mdaV1 451.887515 55 114 132.409078 6 6 87.684212
mdaV1 461.921385 56 117 130.158273 6 6 87.684212
mdaV1 461.921385 56 117 130.158273 6 6 87.684212
