AppV1 10.025706 3.000000 0.000000 3.000000 0.000000 0.000000
AppV1 20.025710 4.000000 0.000000 24.000000 0.000000 0.000000
AppV1 30.025712 6.000000 0.000000 35.000000 5.000000 7.000000
AppV1 40.025715 8.000000 2.000000 73.000000 29.000000 29.000000
AppV1 50.210490 11.000000 0.000000 107.000000 29.000000 29.000000
AppV1 60.226835 13.000000 3.000000 226.000000 28.000000 28.000000
AppV1 70.226840 12.000000 10.000000 229.000000 6.000000 37.000000
AppV1 80.226846 14.000000 5.000000 347.000000 20.000000 64.000000
AppV1 90.374693 15.000000 3.000000 332.000000 7.000000 57.000000
AppV1 100.397650 17.000000 7.000000 467.000000 37.000000 53.000000
AppV1 110.397651 19.000000 15.000000 719.000000 47.000000 48.000000
AppV1 120.397652 19.000000 22.000000 890.000000 88.000000 90.000000
AppV1 130.458220 20.000000 30.000000 970.000000 77.000000 132.000000
AppV1 140.532707 20.000000 2.000000 983.000000 114.000000 136.000000
AppV1 150.532708 21.000000 26.000000 976.000000 112.000000 115.000000
AppV1 160.532712 22.000000 48.000000 1019.000000 72.000000 79.000000
AppV1 170.551944 22.000000 22.000000 1033.000000 75.000000 85.000000
AppV1 180.551948 20.000000 2.000000 888.000000 73.000000 74.000000
AppV1 190.618233 21.000000 28.000000 939.000000 74.000000 82.000000
AppV1 200.618234 22.000000 16.000000 1131.000000 89.000000 89.000000
AppV1 210.675342 21.000000 4.000000 1093.000000 89.000000 89.000000
AppV1 220.675343 21.000000 9.000000 998.000000 72.000000 80.000000
AppV1 230.675347 21.000000 16.000000 1076.000000 76.000000 84.000000
AppV1 240.736736 20.000000 12.000000 1232.000000 88.000000 98.000000
AppV1 250.772562 18.000000 14.000000 981.000000 63.000000 72.000000
AppV1 260.794835 19.000000 3.000000 788.000000 60.000000 60.000000
AppV1 270.963398 20.000000 5.000000 890.000000 73.000000 73.000000
AppV1 281.022464 20.000000 0.000000 971.000000 63.000000 73.000000
AppV1 291.286945 17.000000 15.000000 976.000000 40.000000 50.000000
AppV1 301.338137 18.000000 0.000000 792.000000 49.000000 49.000000
AppV1 311.363845 17.000000 1.000000 878.000000 68.000000 68.000000
AppV1 321.363847 16.000000 0.000000 852.000000 48.000000 48.000000
AppV1 331.385836 18.000000 0.000000 1030.000000 66.000000 66.000000
